order_id,customer_id,order_date,total_amount,discount_amount,shipping_cost,order_status,payment_method
6691,1201,2024-08-20,67.02,0.0,0.0,Completed,Credit Card
6692,3393,2024-05-08,246.68,0.0,0.0,Shipped,Google Pay
6693,800,2024-09-23,1945.66,0.0,0.0,Completed,Debit Card
6694,4120,2025-07-28,4290.34,0.0,0.0,Completed,Apple Pay
6695,2385,2023-10-15,2078.26,0.0,0.0,Completed,Google Pay
6696,842,2025-09-02,1850.82,29.19,0.0,Processing,Apple Pay
6697,563,2025-01-11,1581.57,0.0,0.0,Completed,Apple Pay
6698,950,2024-12-12,860.88,0.0,0.0,Completed,Google Pay
6699,1984,2023-11-30,1823.33,117.32,0.0,Completed,Debit Card
6700,3883,2024-04-24,2908.58,0.0,0.0,Completed,Apple Pay
6701,1734,2024-10-15,5701.81,0.0,0.0,Delivered,Credit Card
6702,510,2024-09-03,480.8,28.28,0.0,Completed,Google Pay
6703,4122,2025-04-09,3630.2,337.11,0.0,Completed,Debit Card
6704,1180,2025-02-26,8072.33,0.0,0.0,Delivered,Google Pay
6705,995,2023-12-12,9846.09,4.01,0.0,Completed,Google Pay
6706,1256,2024-12-22,4422.68,307.19,0.0,Processing,Debit Card
6707,1587,2024-02-01,2254.04,71.93,0.0,Completed,Debit Card
6708,3144,2025-03-05,949.98,0.0,0.0,Delivered,PayPal
6709,801,2025-02-14,2731.94,0.0,0.0,Shipped,Debit Card
6710,4787,2024-12-27,5694.15,0.0,0.0,Cancelled,Credit Card
6711,2318,2025-04-18,896.2,0.0,0.0,Completed,Google Pay
6712,3993,2023-09-22,4760.45,0.0,0.0,Completed,Debit Card
6713,2768,2025-07-14,5564.15,414.18,0.0,Completed,Google Pay
6714,2648,2024-10-11,148.48,15.38,0.0,Completed,Debit Card
6715,1095,2025-05-15,7482.91,0.0,0.0,Completed,Apple Pay
6716,4070,2024-03-03,54.83,6.03,0.0,Completed,Google Pay
6717,1881,2024-03-02,3627.43,0.0,0.0,Completed,Credit Card
6718,593,2024-10-20,2595.33,120.16,0.0,Completed,Debit Card
6719,3841,2025-07-31,1820.26,108.82,0.0,Completed,Debit Card
6720,3054,2023-12-21,3993.45,0.0,0.0,Completed,Debit Card
6721,418,2025-06-26,12893.92,0.0,0.0,Delivered,Google Pay
6722,846,2025-04-12,558.63,0.0,0.0,Processing,Credit Card
6723,4799,2024-06-28,2504.14,0.0,0.0,Returned,Credit Card
6724,6,2024-06-06,200.4,0.0,0.0,Completed,Credit Card
6725,4423,2024-08-03,1857.96,0.0,0.0,Delivered,Apple Pay
6726,418,2023-12-14,5368.59,557.71,0.0,Completed,Google Pay
6727,848,2024-11-24,46.24,4.82,0.0,Completed,Debit Card
6728,2385,2024-09-10,5207.88,0.0,0.0,Completed,Google Pay
6729,1545,2024-10-30,1110.06,0.0,0.0,Delivered,Apple Pay
6730,3158,2025-01-16,363.63,0.0,0.0,Completed,Credit Card
6731,420,2025-05-26,370.11,0.0,0.0,Completed,Credit Card
6732,2316,2025-05-07,723.62,30.68,0.0,Processing,Debit Card
6733,4295,2024-12-05,11746.37,0.0,0.0,Completed,Apple Pay
6734,2126,2024-07-01,3067.91,0.0,0.0,Processing,PayPal
6735,3068,2024-11-06,5597.88,546.23,0.0,Processing,Google Pay
6736,149,2025-07-30,1054.12,61.54,0.0,Delivered,Credit Card
6737,3227,2023-11-04,1790.34,0.0,0.0,Delivered,PayPal
6738,4538,2023-12-25,701.66,32.86,0.0,Completed,Google Pay
6739,4797,2024-06-29,4105.94,0.0,0.0,Shipped,PayPal
6740,915,2024-07-20,5990.22,0.0,0.0,Returned,Credit Card
6741,2465,2024-07-26,705.23,6.53,0.0,Completed,Debit Card
6742,3516,2025-02-22,3664.23,0.0,0.0,Completed,Credit Card
6743,294,2025-01-02,5350.49,0.0,0.0,Completed,Apple Pay
6744,4643,2024-12-04,5549.91,0.0,0.0,Completed,Debit Card
6745,4588,2023-12-11,1970.64,0.0,0.0,Completed,Apple Pay
6746,2305,2024-07-06,1990.14,0.0,0.0,Completed,Debit Card
6747,3883,2025-03-30,1862.01,0.0,0.0,Completed,Debit Card
6748,3895,2025-06-28,2294.68,0.0,0.0,Delivered,Debit Card
6749,893,2024-11-29,1449.83,0.0,0.0,Completed,Credit Card
6750,3104,2025-06-27,1103.02,0.0,0.0,Completed,Debit Card
6751,4668,2024-11-24,824.0,0.0,0.0,Completed,PayPal
6752,3431,2025-07-19,997.6,10.25,0.0,Cancelled,Credit Card
6753,1896,2024-01-11,314.53,5.89,0.0,Completed,Credit Card
6754,1713,2025-03-30,1146.04,0.0,0.0,Shipped,Apple Pay
6755,4336,2025-03-20,3560.63,0.0,0.0,Completed,Google Pay
6756,4337,2024-08-31,130.17,3.76,0.0,Processing,Apple Pay
6757,1216,2025-07-17,1163.18,0.0,0.0,Completed,Debit Card
6758,3522,2024-08-27,49.46,4.81,0.0,Completed,Credit Card
6759,1328,2025-02-15,824.0,0.0,0.0,Shipped,Apple Pay
6760,2643,2023-10-01,2495.8,68.16,0.0,Completed,PayPal
6761,4570,2025-02-16,1964.35,43.12,0.0,Completed,Debit Card
6762,46,2025-06-23,436.03,0.0,0.0,Completed,Debit Card
6763,3412,2024-10-05,981.77,30.76,0.0,Delivered,Apple Pay
6764,1916,2025-06-02,7511.82,0.0,0.0,Delivered,Debit Card
6765,3048,2025-01-15,3771.95,0.0,0.0,Completed,Google Pay
6766,1875,2024-08-05,290.16,0.0,0.0,Completed,PayPal
6767,4695,2025-03-04,500.23,25.93,0.0,Completed,Apple Pay
6768,1864,2025-05-12,1077.96,85.7,0.0,Completed,PayPal
6769,1978,2024-06-29,469.08,0.0,0.0,Completed,PayPal
6770,4079,2024-06-12,7469.97,0.0,0.0,Completed,Apple Pay
6771,4343,2024-08-30,2250.01,0.0,0.0,Cancelled,Apple Pay
6772,217,2025-08-25,485.3,17.9,0.0,Completed,Debit Card
6773,752,2025-08-14,1276.79,116.41,0.0,Completed,Debit Card
6774,4965,2025-05-17,1304.41,11.89,0.0,Completed,Credit Card
6775,3592,2024-04-28,4395.65,0.0,0.0,Delivered,Debit Card
6776,1968,2025-08-30,3789.64,395.63,0.0,Delivered,Google Pay
6777,3063,2024-11-02,2886.54,0.0,0.0,Returned,Debit Card
6778,1583,2025-04-02,4139.87,0.0,0.0,Completed,Apple Pay
6779,2966,2024-08-05,687.32,0.0,0.0,Completed,Credit Card
6780,910,2024-06-25,592.8,0.0,0.0,Completed,Credit Card
6781,4013,2025-06-24,807.2,22.66,0.0,Delivered,Debit Card
6782,1373,2024-12-17,384.9,37.73,0.0,Completed,Google Pay
6783,3670,2024-08-25,623.43,0.0,0.0,Delivered,PayPal
6784,2153,2024-08-19,974.33,0.0,0.0,Completed,Debit Card
6785,1086,2025-02-07,56.94,0.0,8.37,Completed,Debit Card
6786,2063,2024-05-16,992.18,0.0,0.0,Delivered,Debit Card
6787,4121,2024-12-20,99.23,9.52,0.0,Completed,Apple Pay
6788,2639,2025-08-16,655.17,0.0,0.0,Completed,Apple Pay
6789,3353,2025-08-17,2090.85,0.0,0.0,Completed,Debit Card
6790,4069,2024-09-05,654.44,18.31,0.0,Completed,Apple Pay
6791,2571,2024-09-25,1311.35,0.0,0.0,Completed,Credit Card
6792,56,2024-08-12,650.33,42.85,0.0,Completed,Apple Pay
6793,949,2024-09-19,2096.46,0.0,0.0,Processing,Credit Card
6794,1289,2024-02-24,83.55,0.0,0.0,Processing,Credit Card
6795,184,2025-03-01,402.03,0.0,0.0,Completed,PayPal
6796,2855,2025-02-08,31.65,1.13,10.83,Delivered,Apple Pay
6797,625,2025-05-18,4818.4,0.0,0.0,Completed,Apple Pay
6798,4457,2025-05-28,3110.72,0.0,0.0,Processing,PayPal
6799,4609,2025-01-09,189.29,0.0,0.0,Cancelled,PayPal
6800,4769,2024-10-08,801.4,0.0,0.0,Completed,Google Pay
6801,1282,2023-09-23,667.16,11.68,0.0,Completed,Google Pay
6802,1167,2023-10-11,143.44,0.0,0.0,Completed,Debit Card
6803,2282,2025-08-11,60.7,0.8,0.0,Completed,Apple Pay
6804,987,2024-09-04,8591.83,0.0,0.0,Cancelled,Google Pay
6805,4152,2024-05-15,157.34,8.77,0.0,Completed,Debit Card
6806,1740,2023-10-07,299.89,0.0,0.0,Delivered,Google Pay
6807,64,2025-04-01,3529.69,227.98,0.0,Completed,Google Pay
6808,4457,2025-06-05,4368.72,0.0,0.0,Completed,Credit Card
6809,4033,2024-07-26,518.88,0.0,0.0,Completed,PayPal
6810,4467,2024-10-22,2224.13,0.0,0.0,Completed,PayPal
6811,51,2023-12-23,225.43,0.0,0.0,Processing,Google Pay
6812,4927,2024-02-07,1100.65,0.0,0.0,Completed,Apple Pay
6813,2316,2025-02-01,3170.71,0.0,0.0,Completed,Credit Card
6814,236,2025-03-31,980.67,0.0,0.0,Completed,Apple Pay
6815,2114,2024-03-21,2679.8,0.0,0.0,Cancelled,Debit Card
6816,483,2025-05-09,5962.67,0.0,0.0,Processing,PayPal
6817,1759,2024-09-13,3333.76,146.58,0.0,Processing,Debit Card
6818,47,2024-03-11,5336.29,333.29,0.0,Completed,Debit Card
6819,1278,2025-06-22,117.7,0.0,0.0,Delivered,PayPal
6820,3158,2025-08-10,4843.4,389.04,0.0,Completed,Credit Card
6821,500,2024-03-02,1964.74,0.0,0.0,Completed,Apple Pay
6822,341,2024-11-23,5355.49,0.0,0.0,Completed,Apple Pay
6823,3279,2024-03-14,458.48,29.7,0.0,Completed,Debit Card
6824,1136,2024-04-14,2795.73,0.0,0.0,Completed,Google Pay
6825,4693,2024-09-08,307.75,15.87,0.0,Completed,Apple Pay
6826,1659,2025-05-02,1371.11,0.0,0.0,Processing,Debit Card
6827,46,2024-04-17,721.83,62.05,0.0,Completed,Google Pay
6828,2191,2025-02-28,94.44,0.0,0.0,Completed,Debit Card
6829,2413,2023-11-22,1726.93,18.75,0.0,Completed,Google Pay
6830,1523,2025-08-30,2758.79,120.92,0.0,Completed,Credit Card
6831,3935,2025-02-07,947.3,0.0,0.0,Completed,Debit Card
6832,601,2025-03-22,420.07,33.13,0.0,Completed,Google Pay
6833,3257,2024-01-25,6291.64,697.79,0.0,Processing,Credit Card
6834,1327,2024-08-13,33.76,1.47,7.75,Completed,Google Pay
6835,244,2024-10-02,2151.65,0.0,0.0,Shipped,Credit Card
6836,1205,2024-11-20,2475.89,0.0,0.0,Completed,Credit Card
6837,172,2024-10-03,2243.01,0.0,0.0,Completed,Apple Pay
6838,3763,2024-07-21,208.8,0.0,0.0,Completed,Debit Card
6839,3097,2025-06-05,582.65,0.01,0.0,Completed,Google Pay
6840,1726,2024-05-30,7493.34,0.0,0.0,Completed,PayPal
6841,350,2024-08-24,571.95,63.53,0.0,Cancelled,Debit Card
6842,2824,2023-10-21,2398.75,173.89,0.0,Completed,Apple Pay
6843,3209,2024-08-23,2748.6,0.0,0.0,Completed,Google Pay
6844,4070,2024-03-19,1681.14,42.58,0.0,Processing,PayPal
6845,950,2025-01-23,4451.16,0.0,0.0,Completed,Debit Card
6846,915,2025-06-08,1833.34,0.0,0.0,Completed,Apple Pay
6847,3652,2024-11-07,2003.01,115.19,0.0,Completed,PayPal
6848,2452,2025-08-13,615.31,0.0,0.0,Shipped,Debit Card
6849,2777,2025-09-09,1022.07,0.0,0.0,Completed,Credit Card
6850,307,2024-06-22,2457.11,0.0,0.0,Completed,Debit Card
6851,4809,2024-04-01,353.5,0.0,0.0,Delivered,PayPal
6852,2320,2025-06-24,3684.75,0.0,0.0,Shipped,Google Pay
6853,4538,2024-07-19,570.0,29.68,0.0,Completed,Google Pay
6854,2771,2023-09-13,6312.41,0.0,0.0,Completed,Google Pay
6855,1100,2025-04-10,2744.98,0.0,0.0,Delivered,Apple Pay
6856,4155,2025-04-10,6485.45,0.0,0.0,Completed,Apple Pay
6857,1510,2025-04-19,2339.05,0.0,0.0,Completed,Credit Card
6858,375,2024-06-16,2964.98,204.16,0.0,Completed,PayPal
6859,1069,2024-01-09,487.87,0.0,0.0,Completed,Google Pay
6860,3550,2023-11-13,4889.4,0.0,0.0,Completed,PayPal
6861,247,2024-09-02,2475.57,0.0,0.0,Completed,Apple Pay
6862,4259,2025-07-23,1366.02,0.0,0.0,Completed,Credit Card
6863,4086,2025-09-09,2347.96,0.0,0.0,Completed,Credit Card
6864,838,2024-02-21,307.62,0.0,0.0,Completed,Credit Card
6865,1411,2023-12-25,1179.89,0.0,0.0,Shipped,Apple Pay
6866,2609,2023-11-01,240.36,0.0,0.0,Completed,Debit Card
6867,4822,2024-03-22,1123.1,0.0,0.0,Delivered,PayPal
6868,1135,2024-02-27,43.05,0.0,9.07,Delivered,Credit Card
6869,4830,2023-09-13,59.75,3.32,0.0,Processing,Credit Card
6870,1578,2025-01-18,2760.44,0.0,0.0,Completed,Debit Card
6871,3522,2024-05-26,638.88,12.79,0.0,Processing,PayPal
6872,3484,2024-10-14,4405.31,40.24,0.0,Completed,Debit Card
6873,675,2025-05-22,1825.89,68.87,0.0,Completed,Google Pay
6874,1567,2024-08-16,2028.05,0.0,0.0,Delivered,Credit Card
6875,875,2025-02-20,865.15,0.0,0.0,Completed,Google Pay
6876,3114,2024-11-19,569.41,0.0,0.0,Completed,PayPal
6877,1946,2024-12-07,6429.83,625.63,0.0,Completed,PayPal
6878,4511,2024-01-19,5576.45,0.0,0.0,Completed,Apple Pay
6879,3513,2025-05-23,1925.5,0.0,0.0,Completed,Credit Card
6880,546,2025-01-11,2754.12,51.04,0.0,Shipped,Apple Pay
6881,1521,2024-10-09,458.09,0.0,0.0,Completed,Apple Pay
6882,1663,2024-10-23,3389.27,0.0,0.0,Completed,Apple Pay
6883,4329,2025-07-31,1305.45,0.0,0.0,Completed,Credit Card
6884,2543,2023-09-22,534.47,25.67,0.0,Completed,PayPal
6885,3469,2024-01-16,2007.01,126.04,0.0,Processing,Credit Card
6886,1276,2025-03-18,420.71,0.0,0.0,Cancelled,Google Pay
6887,2666,2025-05-05,6337.52,0.0,0.0,Delivered,Debit Card
6888,3889,2025-02-17,6274.71,0.0,0.0,Completed,PayPal
6889,348,2024-01-10,1821.13,0.0,0.0,Processing,Google Pay
6890,2056,2024-12-11,495.6,0.0,0.0,Completed,Credit Card
6891,1023,2025-02-01,78.82,0.0,0.0,Processing,Google Pay
6892,2188,2025-06-06,5095.22,0.0,0.0,Delivered,Google Pay
6893,3735,2024-06-06,712.98,0.0,0.0,Completed,PayPal
6894,3992,2024-05-27,1828.22,0.0,0.0,Completed,Debit Card
6895,1034,2025-05-06,1018.22,0.0,0.0,Completed,PayPal
6896,1417,2025-04-16,534.64,15.58,0.0,Delivered,Credit Card
6897,4394,2025-07-18,405.79,34.5,0.0,Completed,Credit Card
6898,82,2025-06-06,1689.6,0.0,0.0,Delivered,Apple Pay
6899,4745,2024-10-03,3549.36,0.0,0.0,Completed,Google Pay
6900,3378,2024-07-16,2070.04,0.0,0.0,Completed,Apple Pay
6901,2077,2025-01-03,4534.26,0.0,0.0,Completed,Apple Pay
6902,4450,2025-04-20,4645.74,0.0,0.0,Shipped,PayPal
6903,1600,2024-02-27,51.68,0.0,0.0,Completed,Google Pay
6904,800,2023-10-23,5399.9,0.0,0.0,Completed,PayPal
6905,174,2024-10-12,1248.6,5.16,0.0,Delivered,Credit Card
6906,2546,2024-10-20,1952.43,0.0,0.0,Completed,Apple Pay
6907,249,2024-11-01,4727.82,96.34,0.0,Processing,Credit Card
6908,2094,2024-02-25,3447.33,370.91,0.0,Delivered,Apple Pay
6909,4363,2024-10-01,1555.77,0.0,0.0,Completed,Google Pay
6910,2585,2025-06-04,1142.54,0.0,0.0,Completed,Google Pay
6911,2331,2025-02-23,7698.02,0.0,0.0,Delivered,Credit Card
6912,3393,2023-10-05,7964.9,0.0,0.0,Completed,Credit Card
6913,1121,2024-08-16,4372.74,0.0,0.0,Processing,Debit Card
6914,3422,2024-12-18,84.04,0.0,0.0,Completed,PayPal
6915,1967,2025-04-01,74.7,0.0,0.0,Processing,Debit Card
6916,3212,2024-12-06,138.52,0.0,0.0,Processing,Credit Card
6917,3199,2025-03-27,1523.19,0.0,0.0,Completed,Debit Card
6918,206,2023-11-03,1210.77,0.0,0.0,Shipped,PayPal
6919,4221,2025-06-18,2237.26,3.87,0.0,Completed,Credit Card
6920,3542,2025-03-03,6250.5,0.0,0.0,Completed,Apple Pay
6921,3583,2025-02-14,2375.85,0.0,0.0,Returned,Credit Card
6922,607,2024-12-20,2078.39,0.0,0.0,Returned,Google Pay
6923,2452,2025-05-11,3462.19,0.0,0.0,Completed,Debit Card
6924,2652,2025-03-28,946.91,0.0,0.0,Completed,PayPal
6925,2263,2023-09-18,2413.52,0.0,0.0,Returned,Google Pay
6926,3858,2024-07-31,960.53,0.0,0.0,Completed,PayPal
6927,4448,2023-12-18,1631.24,0.0,0.0,Completed,Google Pay
6928,4268,2024-02-04,1806.26,0.0,0.0,Completed,PayPal
6929,1843,2025-02-24,66.54,0.0,0.0,Completed,Credit Card
6930,2180,2025-02-06,3177.84,0.0,0.0,Completed,Google Pay
6931,2856,2025-01-27,857.11,32.26,0.0,Completed,Debit Card
6932,2362,2023-11-14,36.16,0.0,13.98,Completed,Apple Pay
6933,1860,2024-06-05,2157.85,164.16,0.0,Delivered,Debit Card
6934,1426,2025-04-08,5332.74,445.14,0.0,Shipped,PayPal
6935,985,2024-04-17,2827.33,0.0,0.0,Completed,Debit Card
6936,567,2024-03-03,1793.47,0.0,0.0,Processing,Google Pay
6937,2981,2025-05-03,2002.74,0.0,0.0,Delivered,PayPal
6938,4885,2024-05-06,2518.82,0.0,0.0,Completed,Google Pay
6939,3755,2024-04-26,2382.46,0.0,0.0,Shipped,Debit Card
6940,340,2025-01-08,440.4,33.66,0.0,Shipped,Debit Card
6941,4448,2023-11-11,1782.15,0.0,0.0,Delivered,Google Pay
6942,1375,2024-11-21,66.41,0.0,0.0,Cancelled,Credit Card
6943,3245,2025-06-14,187.54,0.0,0.0,Delivered,PayPal
6944,4026,2024-09-27,2817.59,0.0,0.0,Completed,Google Pay
6945,4148,2024-05-09,1462.78,0.0,0.0,Completed,Apple Pay
6946,1950,2025-08-04,1782.67,0.0,0.0,Processing,Google Pay
6947,4863,2025-07-02,6960.05,0.0,0.0,Completed,Credit Card
6948,327,2024-08-28,3649.54,311.52,0.0,Completed,Debit Card
6949,4760,2023-09-13,1217.46,10.13,0.0,Delivered,Credit Card
6950,3948,2025-01-18,10415.31,347.23,0.0,Completed,Credit Card
6951,3939,2024-11-08,3808.76,0.0,0.0,Completed,Apple Pay
6952,4859,2025-08-02,2595.69,283.54,0.0,Completed,Credit Card
6953,3995,2024-04-19,4998.79,353.39,0.0,Completed,Google Pay
6954,47,2024-11-04,26.11,0.0,13.1,Delivered,Credit Card
6955,3817,2025-04-09,3234.94,0.0,0.0,Completed,Credit Card
6956,4209,2024-07-15,2870.41,0.0,0.0,Completed,Apple Pay
6957,2238,2024-09-24,881.08,31.48,0.0,Processing,Apple Pay
6958,4511,2023-12-16,138.71,0.0,0.0,Completed,PayPal
6959,2857,2023-12-06,2370.39,0.0,0.0,Completed,Credit Card
6960,247,2025-03-10,1371.57,100.35,0.0,Completed,Credit Card
6961,988,2024-08-17,5527.74,0.0,0.0,Processing,Credit Card
6962,1610,2025-04-19,811.57,24.65,0.0,Completed,PayPal
6963,1168,2025-05-02,149.54,0.0,0.0,Completed,Google Pay
6964,4330,2024-01-11,621.68,0.0,0.0,Processing,Apple Pay
6965,1809,2024-04-25,870.51,0.0,0.0,Completed,Apple Pay
6966,4268,2024-12-27,3881.72,289.12,0.0,Completed,Google Pay
6967,1478,2024-10-25,5154.63,30.0,0.0,Completed,PayPal
6968,1833,2025-01-13,1967.92,0.0,0.0,Completed,Debit Card
6969,3289,2024-05-13,3873.95,280.3,0.0,Returned,Apple Pay
6970,481,2025-06-15,2170.67,0.0,0.0,Completed,PayPal
6971,1069,2024-12-08,430.43,18.61,0.0,Processing,Debit Card
6972,1787,2024-06-29,4660.89,0.0,0.0,Completed,Debit Card
6973,945,2024-03-15,651.03,34.1,0.0,Completed,PayPal
6974,4175,2024-03-27,6715.54,0.0,0.0,Completed,PayPal
6975,2652,2024-02-14,2648.4,0.0,0.0,Processing,Apple Pay
6976,3336,2024-08-04,2117.6,0.0,0.0,Completed,Debit Card
6977,1955,2024-06-27,6397.79,0.0,0.0,Completed,PayPal
6978,193,2025-06-16,1469.91,113.77,0.0,Completed,Credit Card
6979,2351,2025-05-14,416.07,0.0,0.0,Processing,Google Pay
6980,4642,2025-03-26,689.96,12.95,0.0,Delivered,Google Pay
6981,860,2025-07-08,4342.38,0.0,0.0,Processing,Debit Card
6982,445,2023-10-17,1814.06,0.0,0.0,Completed,Debit Card
6983,655,2025-01-02,2969.94,254.75,0.0,Completed,Credit Card
6984,1637,2024-03-23,122.25,0.0,0.0,Completed,Debit Card
6985,774,2023-12-01,6424.69,0.0,0.0,Completed,PayPal
6986,3205,2024-07-31,4197.98,0.0,0.0,Completed,Apple Pay
6987,1086,2025-09-05,478.32,0.0,0.0,Completed,PayPal
6988,1387,2023-12-29,706.32,0.0,0.0,Completed,Debit Card
6989,3116,2025-01-13,4066.53,0.0,0.0,Processing,PayPal
6990,2819,2025-03-04,274.91,6.61,0.0,Completed,Credit Card
6991,3169,2025-05-08,2735.98,0.0,0.0,Completed,Debit Card
6992,4750,2025-03-03,5658.0,0.0,0.0,Delivered,Google Pay
6993,2445,2025-05-02,3712.11,0.0,0.0,Delivered,PayPal
6994,3847,2024-07-11,1092.28,0.0,0.0,Completed,PayPal
6995,473,2024-08-29,328.02,0.0,0.0,Completed,Debit Card
6996,2857,2024-01-27,9323.05,0.0,0.0,Completed,Credit Card
6997,811,2024-04-04,1551.64,113.32,0.0,Completed,Apple Pay
6998,1211,2023-09-19,372.99,6.79,0.0,Processing,Credit Card
6999,769,2024-10-07,1229.25,71.53,0.0,Completed,Credit Card
7000,586,2024-12-25,300.08,11.17,0.0,Completed,Google Pay
7001,2635,2024-07-01,631.69,36.83,0.0,Completed,PayPal
7002,2796,2024-01-16,54.58,0.0,0.0,Completed,Credit Card
7003,3780,2024-11-18,41.15,0.0,5.21,Completed,PayPal
7004,641,2025-02-08,3277.31,159.2,0.0,Completed,Google Pay
7005,1928,2024-09-27,30.83,1.84,7.6,Completed,Debit Card
7006,1852,2023-10-25,1317.73,117.75,0.0,Delivered,Debit Card
7007,4448,2023-11-14,802.49,21.35,0.0,Processing,Apple Pay
7008,1046,2025-08-02,2058.51,0.0,0.0,Delivered,Credit Card
7009,3477,2025-03-18,1805.0,0.0,0.0,Processing,PayPal
7010,2807,2024-03-20,75.81,0.0,0.0,Completed,Apple Pay
7011,4337,2023-12-30,3940.19,0.0,0.0,Completed,PayPal
7012,546,2025-06-30,2298.23,0.0,0.0,Completed,Credit Card
7013,1886,2023-11-28,698.78,0.0,0.0,Completed,Debit Card
7014,1507,2024-06-26,1320.6,0.0,0.0,Completed,PayPal
7015,3397,2025-07-21,6216.38,0.0,0.0,Cancelled,Debit Card
7016,1471,2025-07-04,289.59,0.0,0.0,Completed,PayPal
7017,192,2024-07-16,998.46,0.0,0.0,Completed,Apple Pay
7018,411,2024-08-05,1482.5,0.0,0.0,Completed,Google Pay
7019,2722,2024-08-24,2307.1,0.0,0.0,Completed,Google Pay
7020,1433,2023-10-29,720.34,0.0,0.0,Completed,Debit Card
7021,118,2023-10-29,1139.24,0.0,0.0,Completed,Credit Card
7022,4198,2025-02-17,339.04,0.0,0.0,Completed,Apple Pay
7023,2093,2025-07-14,7537.15,95.04,0.0,Processing,Google Pay
7024,4135,2025-01-04,112.62,0.0,0.0,Completed,Apple Pay
7025,2237,2023-11-09,6017.71,0.0,0.0,Completed,Credit Card
7026,3052,2024-10-11,2758.01,0.0,0.0,Completed,Debit Card
7027,2320,2024-09-06,820.09,52.3,0.0,Processing,PayPal
7028,3179,2023-12-12,130.94,0.0,0.0,Completed,Apple Pay
7029,3865,2024-09-05,76.42,7.28,0.0,Completed,Credit Card
7030,376,2023-12-06,2030.27,0.0,0.0,Processing,Debit Card
7031,2930,2023-09-16,597.37,40.21,0.0,Completed,Credit Card
7032,1423,2024-04-05,265.69,0.0,0.0,Completed,PayPal
7033,3719,2025-05-13,241.78,17.38,0.0,Shipped,Credit Card
7034,4264,2024-05-27,3539.48,0.0,0.0,Completed,Apple Pay
7035,4950,2025-03-19,1400.14,0.0,0.0,Delivered,Apple Pay
7036,1525,2024-12-27,7248.83,0.0,0.0,Completed,Google Pay
7037,789,2024-11-28,373.54,0.0,0.0,Completed,Debit Card
7038,3818,2025-05-26,933.09,0.0,0.0,Shipped,Debit Card
7039,3343,2024-12-18,1030.98,0.0,0.0,Shipped,Credit Card
7040,1169,2024-01-12,5797.71,0.0,0.0,Completed,PayPal
7041,1630,2025-03-20,2461.6,0.0,0.0,Completed,Credit Card
7042,591,2025-08-02,9863.72,0.0,0.0,Processing,Debit Card
7043,4455,2023-10-16,1216.03,98.81,0.0,Completed,Apple Pay
7044,4555,2024-09-14,495.77,11.8,0.0,Completed,Credit Card
7045,642,2025-06-01,4336.39,0.0,0.0,Completed,PayPal
7046,2188,2023-11-10,658.47,0.0,0.0,Cancelled,PayPal
7047,1889,2025-08-17,566.02,4.42,0.0,Completed,Apple Pay
7048,1917,2024-10-15,1962.39,158.4,0.0,Processing,Credit Card
7049,1333,2025-07-14,1935.09,152.17,0.0,Completed,Google Pay
7050,63,2024-12-26,1261.25,0.0,0.0,Completed,PayPal
7051,4861,2024-11-11,5680.81,0.0,0.0,Completed,Credit Card
7052,1001,2025-09-05,743.63,68.46,0.0,Completed,PayPal
7053,1387,2025-02-11,744.84,75.78,0.0,Completed,Apple Pay
7054,1889,2023-09-28,1976.13,46.65,0.0,Cancelled,Credit Card
7055,3343,2024-01-05,4298.29,362.8,0.0,Completed,Apple Pay
7056,4248,2024-01-22,4136.82,0.0,0.0,Completed,Debit Card
7057,3417,2023-11-11,2831.75,0.0,0.0,Completed,Debit Card
7058,1276,2024-03-17,1404.14,0.0,0.0,Delivered,Apple Pay
7059,1839,2023-12-01,3690.45,30.18,0.0,Completed,Apple Pay
7060,3934,2024-11-15,364.57,0.0,0.0,Completed,Credit Card
7061,2895,2024-12-06,1099.23,0.0,0.0,Completed,PayPal
7062,1668,2025-01-26,1364.12,0.0,0.0,Completed,Google Pay
7063,3211,2024-07-15,4774.45,0.0,0.0,Completed,Google Pay
7064,1470,2023-10-06,521.76,0.0,0.0,Completed,PayPal
7065,2728,2024-05-11,3946.85,0.0,0.0,Completed,Debit Card
7066,2464,2023-10-08,5964.6,0.0,0.0,Completed,Apple Pay
7067,3246,2024-02-06,3857.98,0.0,0.0,Delivered,PayPal
7068,4170,2025-08-24,479.66,29.1,0.0,Returned,Apple Pay
7069,752,2024-05-10,6690.06,370.15,0.0,Completed,Credit Card
7070,4499,2024-07-05,2982.29,0.0,0.0,Processing,Google Pay
7071,2964,2023-12-04,1215.37,0.0,0.0,Completed,PayPal
7072,3171,2025-07-16,392.44,0.0,0.0,Completed,Google Pay
7073,315,2025-08-28,5913.34,0.0,0.0,Completed,Debit Card
7074,1354,2025-01-15,3408.65,0.0,0.0,Completed,Google Pay
7075,740,2023-11-19,1263.18,0.0,0.0,Shipped,Apple Pay
7076,2147,2024-09-12,1839.8,137.99,0.0,Completed,Credit Card
7077,2938,2024-03-13,106.95,5.51,0.0,Delivered,Debit Card
7078,539,2024-04-27,1014.31,0.0,0.0,Delivered,Debit Card
7079,3155,2023-11-19,696.36,0.0,0.0,Completed,Credit Card
7080,3794,2025-09-08,582.27,0.0,0.0,Completed,PayPal
7081,4231,2024-09-19,2658.38,0.0,0.0,Returned,Credit Card
